Zipcode  Duration (s)  Distance
Time: 10-20-2014 21:00:00
19465  7878  187.213
08858  2445  54.82
07828  3701  69.153
19106  6457  132.499
08742  4173  83.048
08542  4332  63.558
19135  5842  120.815
10016  3327  38.181
08016  4332  96.406
07731  3688  79.676
07751  2627  44.787
18062  6308  144.073
19444  6117  140.691
03253  22176  527.311
19428  6069  143.473
07422  5037  89.266
07871  3666  70.042
18031  6077  142.616
07001  1748  15.321
07836  3267  66.442
07040  1271  14.07
18964  7044  151.026
90293  155150  4480.602
07052  1364  21.248
13905  12146  284.713
08861  1543  23.222
18334  6819  145.88
18322  6378  135.575
07927  1943  31.513
78342  104266  2999.553
12010  12540  304.316
07060  1803  17.621
18337  6612  114.286
18301  5546  115.883
18977  4882  101.367
07003  1231  20.091
18072  6063  118.641
08816  2369  40.125
08901  2192  37.048
18104  5841  132.818
08817  1876  31.73
02482  17634  355.581
08824  3103  50.762
08648  4339  69.908
08619  4281  72.072
07934  2737  54.793
19118  6061  136.01
07206  1843  11.667
08869  2376  52.023
07086  1999  33.11
10075  4334  41.894
15102  23404  581.281
95051  162266  4724.979
07204  702  4.102
19038  5703  133.017
08730  3832  78.881
08003  5512  121.461
19401  6384  142.583
18932  6836  140.715
27587  28538  739.287
19440  6996  150.76
46032  42353  1141.132
94301  162012  4717.847
14770  20547  545.235
07062  1566  12.085
08062  6509  155.099
08527  4510  98.774
19031  5624  131.652
18360  5747  124.925
15044  22198  587.312
01070  17546  329.191
19136  5721  116.792
15003  24604  608.417
08034  5205  118.021
08520  3154  64.147
08638  4830  78.126
07069  1675  17.079
15084  22094  583.449
11510  7856  78.13
08852  3024  51.457
08054  4329  106.877
08035  5628  125.962
27807  28567  747.332
08863  1423  22.019
18940  5736  114.061
18969  7278  152.152
19025  5053  123.629
07039  1847  27.054
07417  2816  51.655
18067  5959  130.645
07878  2489  44.164
19504  6956  147.434
19085  6006  146.063
33331  69553  2017.395
98801  151142  4339.094
07932  1909  25.502
08691  3757  73.252
08872  1851  31.135
79780  108616  3208.153
18038  6711  139.723
10024  3059  40.484
08879  1688  28.831
08012  5925  135.395
07866  3167  52.28
07029  1242  18.269
08830  1173  16.836
18966  5608  116.937
88021  121675  3440.767
85342  135323  3932.741
19119  6365  139.438
22936  24182  528.631
18942  5178  99.393
07009  2109  27.468
22314  16581  357.883
07737  3042  51.674
19115  5612  116.983
08081  6681  139.057
19540  8988  202.187
60202  47634  1289.772
05465  22797  518.452
19087  6420  152.119
08052  5131  116.055
08225  7339  175.982
60611  45139  1267.145
19063  6987  166.182
10583  5112  72.369
07457  2858  57.257
10033  2644  47.499
20854  15734  357.188
07724  2693  58.435
07733  2355  48.824
07735  2199  40.227
28211  36529  993.003
07046  2312  42.534
01104  14083  263.895
10280  2911  33.382
08530  4895  91.647
07093  2333  34.606
07748  2722  46.834
07722  3138  58.234
07480  3894  73.23
10312  2013  32.071
07018  1076  13.074
07926  2594  40.461
18963  5035  95.606
08722  4633  100.59
07481  2769  48.655
07405  3194  62.606
10924  5673  117.556
18077  5026  101.076
02908  16173  323.611
08751  5291  108.261
75230  85637  2479.273
80129  99536  2881.465
92106  154767  4434.823
44026  26519  716.931
85340  135486  3893.948
92708  154592  4462.23
07663  2027  35.799
18930  5339  103.313
10597  6846  119.361
46060  42701  1148.771
10019  2615  36.756
19103  6914  135.601
07047  2291  33.401
19001  5832  125.952
07304  2043  28.336
07205  1079  7.697
07980  2046  34.257
08525  4613  83.855
18972  4951  92.47
10028  4122  43.415
98117  157607  4524.959
08088  6006  124.25
18018  5593  122.712
07305  2067  27.37
88121  105164  2974.209
07444  2850  43.727
33624  63782  1786.651
07856  3136  59.963
19125  6238  129.522
15927  18797  481.274
08505  4132  88.148
10708  3632  63.316
07739  3086  57.608
04072  21827  518.728
14221  23139  617.04
19460  7205  166.194
08061  6120  145.72
19090  5274  122.002
14534  19499  515.587
07203  888  5.251
08880  2336  44.65
08690  3933  79.071
07307  1888  26.701
18088  6474  139.664
98052  156762  4513.59
18092  6413  138.182
07843  3580  66.036
08518  4228  92.333
08904  2607  30.264
07079  1510  12.924
14608  19993  529.804
08010  5311  104.045
07607  2256  39.196
07031  2245  28.745
94005  160394  4682.324
07961  1852  30.335
10014  2652  32.634
24592  28822  703.541
29926  44999  1270.724
07627  3567  51.929
19064  6826  161.427
07801  3163  52.872
20148  17740  388.706
15090  22812  610.636
08048  5142  105.169
85024  135207  3854.613
10010  3518  39.111
07981  2105  34.937
30309  49570  1364.081
33327  69610  2018.295
88263  110589  3260.215
07440  2693  41.226
07102  1469  17.19
18076  7348  151.198
07026  2206  34.896
39503  70209  2016.525
27712  29217  766.554
34105  72768  2003.054
27021  32620  920.35
24477  21762  602.165
07650  2330  39.45
21050  10775  264.554
19046  6404  123.943
85343  136813  3927.035
18353  6108  132.138
08318  7473  172.175
70802  74976  2173.17
07008  1964  31.945
07112  1117  11.195
10913  3571  69.021
12508  6769  129.933
10314  2462  17.788
98072  157028  4524.052
41042  38192  1031.152
07423  2810  47.415
11354  5002  55.127
07032  1306  22.021
18080  6776  151.195
18466  7047  150.968
07310  1998  27.968
70596  78271  2263.688
18954  5853  115.791
14701  23535  627.075
07933  1987  34.068
08094  7098  155.913
19525  7801  160.469
21801  14673  344.119
07603  2505  41.769
08514  4338  86.383
19437  6015  138.317
07852  3323  61.838
28590  30209  796.101
19127  6487  151.61
17025  10353  263.21
07041  1517  10.637
76504  92642  2681.967
18923  6506  113.429
19512  8036  161.514
07757  3280  63.846
11215  3739  38.621
28269  35754  974.524
30004  50751  1357.235
Time: 10-24-2014 15:30:00
08822  4059  74.667
19095  5854  136.07
08889  2835  57.917
18947  5365  99.955
08825  4108  85.82
07936  2046  31.919
08886  3688  86.568
07901  1532  12.88
07073  2392  34.871
08046  4837  104.272
08865  4177  91.812
07712  3209  63.95
08820  1576  19.719
08876  2991  58.307
08807  2659  51.02
08902  2774  44.841
18976  6264  132.262
07030  2203  29.451
07652  2607  41.319
18015  4965  114.788
08833  2805  60.946
24401  21194  588.304
07066  1034  10.457
19446  6641  143.582
08853  3299  64.57
08873  2896  49.872
18951  5895  126.312
18944  7277  120.779
08502  4175  68.57
08831  3140  57.759
10306  4223  29.569
18013  5467  108.768
18902  6382  109.07
07090  749  6.298
08551  4554  81.945
07014  2064  29.627
08844  5061  67.154
07065  1336  12.244
07830  3237  63.405
08827  3439  75.776
07920  2233  39.119
02760  16731  346.344
07730  2252  40.844
07746  2616  48.282
08840  1558  19.882
07022  2913  36.935
07080  2360  22.758
07092  1121  8.51
07005  2681  44.524
07662  2363  37.045
08812  2307  21.725
07747  2143  36.518
18045  4535  111.148
07853  4064  72.423
08801  2981  65.964
07832  5732  103.61
18210  7720  162.604
07023  1410  10.293
07677  3243  52.303
48108  35000  975.548
07016  537  3.394
07825  4496  93.477
08837  1758  24.03
08060  4704  100.689
18040  5188  101.89
07928  1645  22.604
19382  7679  180.985
07083  760  5.827
08724  3895  82.664
07010  2878  39.605
08854  2105  38.108
19020  5123  110.065
07054  2158  37.74
07930  3583  51.849
18036  5453  127.629
07202  1537  9.062
07059  1893  34.583
07974  1511  23.863
18034  5136  124.101
07027  946  5.683
08826  3960  76.062
07821  4094  75.336
07042  1633  19.845
07823  4955  99.601
10977  3755  62.004
19422  6192  136.574
07960  2238  34.751
07860  5634  89.294
07036  1064  10.645
08802  3664  79.752
19075  5762  132.216
18020  4598  110.08
07306  1695  24.825
19355  6779  161.697
07826  6715  108.795
11374  4487  50.38
78852  109879  3160.716
19426  7204  152.008
08882  2478  39.346
10310  3083  20.395
19462  5932  137.678
07670  3269  48.782
07931  2724  52.313
07882  4432  85.028
07945  3114  43.79
07076  1207  9.053
98346  161662  4551.347
08512  3073  57.028
88546  118049  3486.916
07701  2970  55.633
07676  2859  48.281
08850  2336  39.694
07067  1404  18.932
07922  1479  23.74
07940  1899  23.625
08846  2768  25.971
18042  4390  99.644
18925  6361  107.189
08559  4638  85.295
18960  6825  144.994
18901  6652  109.974
18052  5922  131.029
18920  4734  92.758
08867  3569  76.085
07078  1462  18.099
07803  3255  49.816
08755  4557  96.099
07002  1773  24.28
18929  6495  111.724
10022  3879  40.405
17111  10331  255.615
08857  2493  39.102
07456  3700  70.037
38117  60614  1730.675
19403  6770  146.512
10001  2678  36.805
07840  4239  79.907
08809  3502  73.114
07063  2127  20.558
18343  4840  102.462
07753  3149  67.758
07924  2944  48.6
07463  3360  49.211
10993  4934  80.342
18103  5148  126.109
12060  11053  267.659
02043  18406  405.631
07438  4145  69.561
19116  5358  114.167
19002  5574  134.123
08501  3798  78.626
18054  7237  152.336
07436  3061  63.055
18938  5143  95.478
08050  5542  128.674
88013  119828  3394.146
08848  4033  87.93
08540  3955  60.749
18914  6905  116.882
07401  3612  52.866
07033  0  0
19130  7214  135.621
33067  68697  1981.64
08804  3910  84.058
07950  2685  38.698
08887  3392  65.37
07760  3666  58.571
07045  2453  44.938
08510  3808  73.684
08805  2768  27.297
07006  2333  33.36
07081  893  6.228
18017  4768  117.547
07095  1325  22.382
07110  1954  23.468
08550  3619  71.468
19468  7449  171.321
08721  4413  102.101
07720  3661  70.338
07302  1916  28.671
07675  3506  53.13
07728  3871  56.391
07082  2601  47.142
08536  3705  58.796
18074  7716  158.882
18106  5987  138.987
08085  6615  156.201
07863  4619  90.36
08836  2340  42.825
07432  3554  41.882
03825  21308  465.548
08108  6045  125.15
18039  4911  99.487
88221  111773  3167.038
08884  2711  40.795
07068  1709  27.803
19454  5935  139.384
07834  2647  43.735
27809  26900  704.153
08823  3241  50.861
18064  5129  117.706
18928  5462  99.762
19067  4374  93.307
07921  2698  53.089
19128  6684  140.423
07726  3187  51.717
10011  2882  33.354
08560  5295  85.326
07208  1098  8.747
07470  2813  37.897
08535  3405  68.169
88231  106517  3112.649
19473  7488  167.354
10954  3608  61.429
07876  3399  52.887
08075  5439  107.575
34232  66938  1876.298
08835  3225  33.888
08829  3170  67.117
07430  4103  62.386
07869  2920  46.6
07450  3404  46.339
08558  4044  62.176
30331  51827  1391.066
18051  6130  143.018
07105  1331  17.858
07666  2659  42.044
08534  5114  81.381
10950  5398  102.587
07946  2045  34.067
18055  5052  115.221
07044  1909  25.153
08753  4815  99.502
07070  2350  32.626
88201  108534  3067.255
07028  1546  19.028
18974  6158  123.129
07718  2927  49.184
07738  2669  51.307
66062  69641  1937.414
08859  1799  30.131
08810  3092  50.669
19464  8216  166.984
19465  7913  187.213
08858  2552  54.82
07828  3973  69.153
19106  6857  132.499
08742  4168  83.048
08542  4374  63.558
19135  5867  120.815
10016  3257  38.181
08016  4497  96.406
07731  3718  79.676
07751  2630  44.787
18062  6408  144.073
19444  6246  140.691
03253  21851  527.311
19428  6131  143.473
07422  5179  89.266
07871  3968  70.042
18031  6137  142.616
07001  1804  15.321
07836  3615  66.442
07040  1357  14.07
18964  7112  151.026
90293  155702  4480.602
07052  1426  21.248
13905  11964  284.713
08861  1592  23.222
18334  7024  145.88
18322  6664  135.575
07927  2120  31.513
78342  104677  2999.553
12010  12108  304.316
07060  1862  17.621
18337  6918  114.286
18301  5827  115.883
18977  4845  101.367
07003  1492  20.091
18072  6318  118.641
08816  2472  40.125
08901  2227  37.048
18104  6000  132.818
08817  1989  31.73
02482  17631  355.581
08824  3173  50.762
08648  4459  69.908
08619  4370  72.072
07934  2898  54.793
19118  6100  136.01
07206  1805  11.667
08869  2475  52.023
07086  2058  33.11
10075  4445  41.894
15102  23414  581.281
95051  162349  4724.979
07204  687  4.102
19038  5791  133.017
08730  3826  78.881
08003  5510  121.461
19401  6485  142.583
18932  6911  140.715
27587  28302  739.287
19440  7136  150.76
46032  42415  1141.132
94301  162120  4717.847
14770  20505  545.235
07062  1637  12.085
08062  6582  155.099
08527  4493  98.774
19031  5637  131.652
18360  6052  124.925
15044  22214  587.312
01070  17441  329.191
19136  5732  116.792
15003  24840  608.417
08034  5243  118.021
08520  3270  64.147
08638  4947  78.126
07069  1734  17.079
15084  22105  583.449
11510  7856  78.13
08852  3110  51.457
08054  4469  106.877
08035  5661  125.962
27807  28303  747.332
08863  1475  22.019
18940  5709  114.061
18969  7259  152.152
19025  5056  123.629
07039  1976  27.054
07417  3198  51.655
18067  6007  130.645
07878  2665  44.164
19504  6937  147.434
19085  5994  146.063
33331  69626  2017.395
98801  151211  4339.094
07932  2054  25.502
08691  3830  73.252
08872  1892  31.135
79780  108493  3208.153
18038  6725  139.723
10024  3077  40.484
08879  1728  28.831
08012  5974  135.395
07866  3336  52.28
07029  1306  18.269
08830  1205  16.836
18966  5730  116.937
88021  121654  3440.767
85342  135195  3932.741
19119  6413  139.438
22936  23479  528.631
18942  5226  99.393
07009  2157  27.468
22314  16917  357.883
07737  3109  51.674
19115  5595  116.983
08081  6715  139.057
19540  9057  202.187
60202  48181  1289.772
05465  22754  518.452
19087  6461  152.119
08052  5151  116.055
08225  7321  175.982
60611  45146  1267.145
19063  7061  166.182
10583  5316  72.369
07457  3054  57.257
10033  2731  47.499
20854  16414  357.188
07724  2739  58.435
07733  2398  48.824
07735  2246  40.227
28211  36702  993.003
07046  2501  42.534
01104  13926  263.895
10280  2969  33.382
08530  5056  91.647
07093  2398  34.606
07748  2753  46.834
07722  3122  58.234
07480  4069  73.23
10312  2037  32.071
07018  1143  13.074
07926  2717  40.461
18963  5207  95.606
08722  4579  100.59
07481  3118  48.655
07405  3361  62.606
10924  5939  117.556
18077  5051  101.076
02908  15758  323.611
08751  5283  108.261
75230  86078  2479.273
80129  99396  2881.465
92106  154611  4434.823
44026  26600  716.931
85340  135413  3893.948
92708  154774  4462.23
07663  2334  35.799
18930  5374  103.313
10597  7434  119.361
46060  42757  1148.771
10019  2747  36.756
19103  7141  135.601
07047  2356  33.401
19001  5787  125.952
07304  1897  28.336
07205  1033  7.697
07980  2130  34.257
08525  4750  83.855
18972  5002  92.47
10028  4236  43.415
98117  157929  4524.959
08088  6043  124.25
18018  5672  122.712
07305  1894  27.37
88121  105323  2974.209
07444  3060  43.727
33624  63782  1786.651
07856  3547  59.963
19125  6885  129.522
15927  18864  481.274
08505  4319  88.148
10708  3769  63.316
07739  3106  57.608
04072  21487  518.728
14221  23200  617.04
19460  7294  166.194
08061  6133  145.72
19090  5283  122.002
14534  19474  515.587
07203  898  5.251
08880  2380  44.65
08690  3992  79.071
07307  1903  26.701
18088  6522  139.664
98052  156753  4513.59
18092  6407  138.182
07843  3835  66.036
08518  4389  92.333
08904  2672  30.264
07079  1536  12.924
14608  19940  529.804
08010  5340  104.045
07607  2603  39.196
07031  2329  28.745
94005  160281  4682.324
07961  1994  30.335
10014  2686  32.634
24592  28599  703.541
29926  44998  1270.724
07627  3680  51.929
19064  6879  161.427
07801  3381  52.872
20148  18333  388.706
15090  22775  610.636
08048  5077  105.169
85024  135034  3854.613
10010  3549  39.111
07981  2308  34.937
30309  49780  1364.081
33327  69682  2018.295
88263  110672  3260.215
07440  2921  41.226
07102  1654  17.19
18076  7310  151.198
07026  2599  34.896
39503  70294  2016.525
27712  28940  766.554
34105  72714  2003.054
27021  32681  920.35
24477  21756  602.165
07650  2376  39.45
21050  10883  264.554
19046  6399  123.943
85343  136666  3927.035
18353  6355  132.138
08318  7629  172.175
70802  74952  2173.17
07008  1979  31.945
07112  1132  11.195
10913  3999  69.021
12508  6981  129.933
10314  2607  17.788
98072  157263  4524.052
41042  38628  1031.152
07423  3220  47.415
11354  4804  55.127
07032  1320  22.021
18080  6803  151.195
18466  7178  150.968
07310  2008  27.968
70596  78653  2263.688
18954  5858  115.791
14701  23491  627.075
07933  2027  34.068
08094  7174  155.913
19525  7774  160.469
21801  14632  344.119
07603  2591  41.769
08514  4343  86.383
19437  6057  138.317
07852  3568  61.838
28590  29864  796.101
19127  6828  151.61
17025  10308  263.21
07041  1611  10.637
76504  93603  2681.967
18923  6671  113.429
19512  8107  161.514
07757  3320  63.846
11215  3870  38.621
28269  35822  974.524
30004  50660  1357.235
Time: 10-24-2014 16:00:00
08822  4260  74.667
19095  6097  136.07
08889  2979  57.917
18947  5399  99.955
08825  4270  85.82
07936  2378  31.919
08886  3848  86.568
07901  1508  12.88
07073  2902  34.871
08046  5036  104.272
08865  4336  91.812
07712  3241  63.95
08820  1697  19.719
08876  3111  58.307
08807  2809  51.02
08902  3126  44.841
18976  6545  132.262
07030  2515  29.451
07652  3339  41.319
18015  5083  114.788
08833  2972  60.946
24401  21214  588.304
07066  1078  10.457
19446  6802  143.582
08853  3509  64.57
08873  3251  49.872
18951  5926  126.312
18944  7359  120.779
08502  4503  68.57
08831  3168  57.759
10306  4301  29.569
18013  5669  108.768
18902  6398  109.07
07090  743  6.298
08551  4704  81.945
07014  2671  29.627
08844  5228  67.154
07065  1407  12.244
07830  3391  63.405
08827  3581  75.776
07920  2444  39.119
02760  16225  346.344
07730  2296  40.844
07746  2702  48.282
08840  1636  19.882
19438  7107  159.832
07022  3324  36.935
07080  2341  22.758
07092  1080  8.51
07005  3023  44.524
07662  3103  37.045
08812  2376  21.725
07747  2176  36.518
18045  4662  111.148
07853  4246  72.423
08801  3140  65.964
07832  5955  103.61
18210  7859  162.604
07023  1452  10.293
07677  3917  52.303
48108  35000  975.548
07016  538  3.394
07825  4975  93.477
08837  1856  24.03
08060  4896  100.689
18040  5286  101.89
07928  2181  22.604
19382  7833  180.985
07083  778  5.827
08724  3809  82.664
07010  3189  39.605
08854  2453  38.108
19020  5311  110.065
07054  2516  37.74
07930  3924  51.849
18036  5521  127.629
07202  1612  9.062
07059  2098  34.583
07974  1778  23.863
18034  5234  124.101
07027  963  5.683
08826  4124  76.062
07821  4599  75.336
07042  2096  19.845
07823  5347  99.601
10977  4418  62.004
19422  6374  136.574
07960  2652  34.751
07860  5765  89.294
07036  1051  10.645
08802  3802  79.752
19075  5975  132.216
18020  4722  110.08
07306  1967  24.825
19355  7014  161.697
07826  6802  108.795
11374  4980  50.38
19426  7409  152.008
08882  2427  39.346
10310  3078  20.395
19462  6300  137.678
07670  3671  48.782
07931  2963  52.313
07882  4527  85.028
07945  3448  43.79
07076  1192  9.053
98346  161898  4551.347
08512  3096  57.028
88546  118188  3486.916
07701  2981  55.633
07676  3554  48.281
08850  2429  39.694
07067  1483  18.932
07922  1778  23.74
07940  2376  23.625
08846  2905  25.971
18042  4522  99.644
18925  6416  107.189
08559  4815  85.295
18960  6884  144.994
18901  6701  109.974
18052  5971  131.029
18920  4847  92.758
08867  3718  76.085
07078  1896  18.099
07803  3626  49.816
08755  4474  96.099
07002  2118  24.28
18929  6540  111.724
10022  4114  40.405
17111  10491  255.615
08857  2550  39.102
07456  4059  70.037
38117  60135  1730.675
19403  7007  146.512
10001  2888  36.805
07840  4741  79.907
08809  3644  73.114
07063  2027  20.558
18343  5289  102.462
07753  3153  67.758
07924  3278  48.6
07463  4064  49.211
10993  5412  80.342
18103  5255  126.109
12060  10654  267.659
02043  18139  405.631
07438  4641  69.561
19116  5606  114.167
19002  5842  134.123
08501  4031  78.626
18054  7311  152.336
07436  3396  63.055
18938  5285  95.478
08050  5501  128.674
88013  119854  3394.146
08848  4167  87.93
08540  4071  60.749
18914  7057  116.882
07401  4252  52.866
07033  0  0
19130  7925  135.621
33067  69021  1981.64
08804  4122  84.058
07950  3067  38.698
07760  3654  58.571
07045  2809  44.938
08510  3946  73.684
08805  2931  27.297
07006  2600  33.36
07081  895  6.228
18017  4882  117.547
07095  1442  22.382
07110  2474  23.468
08550  3666  71.468
19468  7703  171.321
08721  4326  102.101
07720  3663  70.338
07302  2411  28.671
07675  4236  53.13
07728  3919  56.391
07082  2966  47.142
08536  3789  58.796
18074  7776  158.882
18106  6132  138.987
08085  6709  156.201
07863  4797  90.36
08836  2651  42.825
07432  4279  41.882
03825  20883  465.548
08108  6172  125.15
18039  5117  99.487
88221  111611  3167.038
08884  2775  40.795
07068  2162  27.803
19454  6168  139.384
07834  3079  43.735
27809  26649  704.153
08823  3348  50.861
18064  5228  117.706
18928  5527  99.762
19067  4494  93.307
07921  2867  53.089
19128  6830  140.423
07726  3298  51.717
10011  3270  33.354
08560  5572  85.326
07208  1160  8.747
07470  3412  37.897
08535  3419  68.169
88231  106470  3112.649
19473  7673  167.354
10954  4248  61.429
07876  3888  52.887
08075  5599  107.575
34232  67304  1876.298
08835  3381  33.888
08829  3336  67.117
07430  4782  62.386
07869  3425  46.6
07450  4116  46.339
08558  4257  62.176
30331  52196  1391.066
18051  6214  143.018
07105  1674  17.858
07666  3046  42.044
08534  5401  81.381
10950  5806  102.587
07946  2426  34.067
18055  5153  115.221
07044  2472  25.153
08753  4850  99.502
07070  3292  32.626
88201  108560  3067.255
07028  2071  19.028
18974  6349  123.129
07718  2953  49.184
07738  2738  51.307
66062  69649  1937.414
08859  1886  30.131
08810  3308  50.669
19464  8195  166.984
19465  8080  187.213
08858  2810  54.82
07828  4525  69.153
19106  7695  132.499
08742  4242  83.048
08542  4619  63.558
19135  6064  120.815
10016  3607  38.181
08016  4741  96.406
07731  3802  79.676
07751  2722  44.787
18062  6496  144.073
19444  6616  140.691
03253  21658  527.311
19428  6589  143.473
07422  5365  89.266
07871  4594  70.042
18031  6232  142.616
07001  1870  15.321
07836  4324  66.442
07040  1780  14.07
18964  7207  151.026
90293  155980  4480.602
07052  1842  21.248
13905  11661  284.713
08861  1713  23.222
18334  7163  145.88
18322  6747  135.575
07927  2677  31.513
78342  103686  2999.553
12010  11890  304.316
07060  1786  17.621
18337  7022  114.286
18301  6077  115.883
18977  4986  101.367
07003  2060  20.091
18072  6540  118.641
08816  2636  40.125
08901  2543  37.048
18104  6087  132.818
08817  2267  31.73
02482  17015  355.581
08824  3431  50.762
08648  4686  69.908
08619  4632  72.072
07934  3282  54.793
19118  6509  136.01
07206  1824  11.667
08869  2777  52.023
07086  2609  33.11
10075  4820  41.894
15102  23454  581.281
95051  162980  4724.979
07204  675  4.102
19038  6048  133.017
08730  3891  78.881
08003  5743  121.461
19401  6720  142.583
18932  7106  140.715
27587  28050  739.287
19440  7141  150.76
46032  42677  1141.132
94301  162213  4717.847
14770  20617  545.235
07062  1688  12.085
08062  6596  155.099
08527  4539  98.774
19031  5964  131.652
18360  6214  124.925
15044  22250  587.312
01070  16847  329.191
19136  5944  116.792
15003  25159  608.417
08034  5456  118.021
08520  3386  64.147
08638  5228  78.126
07069  1710  17.079
15084  22189  583.449
11510  8072  78.13
08852  3396  51.457
08054  4722  106.877
08035  5868  125.962
27807  27984  747.332
08863  1623  22.019
18940  5903  114.061
18969  7364  152.152
19025  5387  123.629
07039  2597  27.054
07417  3876  51.655
18067  6021  130.645
07878  3330  44.164
19504  7045  147.434
19085  6480  146.063
33331  69816  2017.395
98801  150990  4339.094
07932  2727  25.502
08691  3984  73.252
08872  2016  31.135
79780  108666  3208.153
18038  6788  139.723
10024  3544  40.484
08879  1892  28.831
08012  6219  135.395
07866  4115  52.28
07029  1774  18.269
08830  1319  16.836
18966  5930  116.937
88021  121704  3440.767
85342  134995  3932.741
19119  6637  139.438
22936  22723  528.631
18942  5398  99.393
07009  2665  27.468
22314  17132  357.883
07737  3133  51.674
19115  5799  116.983
08081  6823  139.057
19540  9003  202.187
60202  49052  1289.772
05465  22880  518.452
19087  6896  152.119
08052  5425  116.055
08225  7284  175.982
60611  45258  1267.145
19063  7433  166.182
10583  6248  72.369
07457  3493  57.257
10033  3323  47.499
20854  16691  357.188
07724  2780  58.435
07733  2458  48.824
07735  2288  40.227
28211  36955  993.003
07046  2964  42.534
01104  13719  263.895
10280  3388  33.382
08530  5206  91.647
07093  2825  34.606
07748  2819  46.834
07722  3207  58.234
07480  4510  73.23
10312  2110  32.071
07018  1572  13.074
07926  3163  40.461
18963  5374  95.606
08722  4530  100.59
07481  3849  48.655
07405  3792  62.606
10924  6132  117.556
18077  5202  101.076
02908  15590  323.611
08751  5287  108.261
75230  85713  2479.273
80129  99220  2881.465
92106  154828  4434.823
44026  26643  716.931
85340  135196  3893.948
92708  155336  4462.23
07663  3030  35.799
18930  5488  103.313
10597  7652  119.361
46060  42827  1148.771
10019  3068  36.756
19103  8018  135.601
07047  2736  33.401
19001  6228  125.952
07304  2317  28.336
07205  1064  7.697
07980  2463  34.257
08525  5014  83.855
18972  5134  92.47
10028  4537  43.415
98117  157905  4524.959
08088  6176  124.25
18018  5742  122.712
07305  2317  27.37
88121  105285  2974.209
07444  3699  43.727
33624  63713  1786.651
07856  4242  59.963
19125  7468  129.522
15927  18961  481.274
08505  4551  88.148
10708  4624  63.316
07739  3190  57.608
04072  21307  518.728
14221  23225  617.04
19460  7574  166.194
08061  6521  145.72
19090  5794  122.002
14534  19642  515.587
07203  907  5.251
08880  2891  44.65
08690  4237  79.071
07307  2212  26.701
18088  6535  139.664
98052  157193  4513.59
18092  6503  138.182
07843  4503  66.036
08518  4671  92.333
08904  2738  30.264
07079  1869  12.924
14608  20069  529.804
08010  5459  104.045
07607  3264  39.196
07031  2826  28.745
94005  160311  4682.324
07961  2551  30.335
10014  3124  32.634
24592  28265  703.541
29926  45039  1270.724
07627  4262  51.929
19064  7255  161.427
07801  4220  52.872
20148  18535  388.706
15090  22856  610.636
08048  5336  105.169
85024  134897  3854.613
10010  3857  39.111
07981  2933  34.937
30309  49977  1364.081
33327  69912  2018.295
88263  111042  3260.215
07440  3494  41.226
07102  1875  17.19
18076  7389  151.198
07026  3228  34.896
39503  70303  2016.525
27712  28649  766.554
34105  72606  2003.054
27021  32944  920.35
24477  21827  602.165
07650  3069  39.45
21050  10732  264.554
19046  6505  123.943
85343  136682  3927.035
18353  6507  132.138
08318  7785  172.175
70802  74906  2173.17
07008  2238  31.945
07112  1368  11.195
10913  4536  69.021
12508  7061  129.933
10314  2653  17.788
98072  157418  4524.052
41042  39099  1031.152
07423  3885  47.415
11354  5319  55.127
07032  1782  22.021
18080  6879  151.195
18466  7316  150.968
07310  2423  27.968
70596  78922  2263.688
18954  6039  115.791
14701  23538  627.075
07933  2356  34.068
08094  7277  155.913
19525  7832  160.469
21801  14841  344.119
07603  3175  41.769
08514  4629  86.383
19437  6456  138.317
07852  4271  61.838
28590  29840  796.101
19127  7000  151.61
17025  10489  263.21
07041  1589  10.637
76504  93404  2681.967
18923  6698  113.429
19512  8240  161.514
07757  3333  63.846
11215  4180  38.621
28269  35948  974.524
30004  50961  1357.235
Time: 10-24-2014 16:30:00
08822  4328  74.667
19095  6493  136.07
08889  3067  57.917
18947  5414  99.955
08825  4339  85.82
07936  2662  31.919
08886  3875  86.568
07901  1640  12.88
07073  3054  34.871
08046  5044  104.272
08865  4396  91.812
07712  3337  63.95
08820  1706  19.719
08876  3325  58.307
08807  2948  51.02
08902  3145  44.841
18976  6672  132.262
07030  2622  29.451
07652  3526  41.319
18015  5186  114.788
08833  3034  60.946
24401  21183  588.304
07066  1144  10.457
19446  6965  143.582
08853  3596  64.57
08873  3598  49.872
18951  5968  126.312
18944  7218  120.779
08502  4763  68.57
08831  3349  57.759
10306  4139  29.569
18013  5857  108.768
18902  6377  109.07
07090  718  6.298
08551  4840  81.945
07014  3142  29.627
08844  5424  67.154
07065  1447  12.244
07830  3515  63.405
08827  3638  75.776
07920  2498  39.119
02760  16078  346.344
07730  2317  40.844
07746  2678  48.282
08840  1715  19.882
19438  7603  159.832
07022  3366  36.935
07080  2378  22.758
07092  1178  8.51
07005  3427  44.524
07662  3326  37.045
08812  2427  21.725
07747  2205  36.518
18045  4712  111.148
07853  4347  72.423
08801  3207  65.964
07832  6057  103.61
18210  7575  162.604
07023  1326  10.293
07677  3909  52.303
48108  35085  975.548
07016  556  3.394
07825  5039  93.477
08837  1908  24.03
08060  4944  100.689
18040  5362  101.89
07928  2201  22.604
19382  8591  180.985
07083  845  5.827
08724  3896  82.664
07010  3395  39.605
08854  2728  38.108
19020  5175  110.065
