Zipcode  Duration (s)  Distance
Time: 10-28-2014 22:30:00
07739  6851  145.311
04072  26590  646.504
14221  22066  596.487
19460  2400  28.1
08061  3863  80.456
19090  1826  18.058
14534  18444  495.034
07203  6366  138.961
08880  6058  93.409
08690  4033  72.635
07307  7135  160.911
18088  4127  78.315
98052  156109  4464.495
18092  2713  44.925
07843  8487  126.331
08518  3110  54.779
08904  5398  115.33
07079  7755  129.244
14608  18987  509.251
08010  4199  60.467
07607  7566  175.48
07031  7229  159.265
94005  158197  4633.229
07961  6809  113.936
10014  7607  162.888
24592  26388  614.999
29926  42470  1182.182
07627  8447  179.705
19064  2667  50.962
07801  7916  137.647
20148  13072  300.164
15090  19412  527.839
08048  4293  77.72
85024  131595  3771.816
10010  8069  166.871
07981  7037  119.712
30309  46610  1275.539
33327  68037  1929.753
88263  108684  3178.903
07440  8195  139.206
07102  6727  147.831
18076  2115  26.277
07026  7655  170.667
39503  68115  1935.213
27712  26712  678.012
34105  73977  1914.512
27021  30136  839.038
24477  19065  520.853
07650  7245  167.226
21050  7832  176.012
19046  2445  28.035
85343  133454  3844.238
18353  4903  108.979
08318  5614  108.846
70802  72468  2091.858
07008  6006  132.864
07112  6551  145.786
10913  8844  199.712
12508  11365  224.03
10314  6460  143.62
98072  156393  4474.957
41042  34783  948.355
07423  8986  164.027
11354  9111  184.686
07032  6239  149.797
18080  3726  70.465
18466  6131  153.859
07310  7171  158.222
70596  75341  2182.376
18954  3207  37.503
14701  21164  526.335
07933  7041  112.406
08094  5199  98.072
19525  2596  33.102
21801  12127  260.394
07603  7427  169.545
08514  4684  89.033
19437  770  6.166
07852  7854  123.641
28590  27662  707.559
19127  2298  41.145
17025  7248  181.898
07041  7645  127.893
76504  90376  2600.655
18923  2244  28.836
19512  3628  43.514
07757  6570  141.702
11215  8088  162.304
28269  32787  885.982
30004  47696  1268.693
Time: 10-29-2014 14:30:00
08822  4273  60.11
19095  1763  23.034
08889  5320  74.263
18947  2746  36.902
08825  3888  53.151
07936  7432  123.837
08886  4515  94.691
07901  7313  120.5
07073  7296  162.647
08046  4143  60.943
08865  4331  91.674
07712  5920  132.279
08820  6112  131.833
08876  5183  77.562
08807  5640  82.99
08902  5762  95.836
18976  1880  19.24
07030  7354  159.705
07652  8695  157.931
18015  3354  54.608
08833  5628  78.927
24401  18453  506.992
07066  6078  135.683
19446  338  2.721
08853  4795  70.726
08873  5884  99.879
18951  2492  39.835
18944  2281  26.277
08502  5314  88.288
08831  5166  100.636
10306  7106  141.11
18013  5388  109.655
18902  2753  30.885
07090  6472  138.643
08551  3750  52.362
07014  7257  163.963
08844  6165  74.538
07065  6301  134.012
07830  6741  92.915
08827  5170  102.836
07920  6323  99.864
02760  21015  474.12
07730  6404  141.338
07746  6071  116.106
08840  5742  123.227
19438  1225  13.417
07022  7662  164.695
07080  5954  128.916
07092  7610  108.501
07005  7645  129.299
07662  7527  174.935
08812  6083  92.99
07747  6543  129.972
18045  3520  79.765
07853  7254  101.374
08801  5065  73.247
07832  7364  136.269
18210  5114  106.542
07023  7344  103.72
07677  9275  168.915
48108  33177  926.453
07016  6269  139.848
07825  6708  136.187
08837  5536  122.376
08060  3951  73.24
18040  4407  91.616
07928  7436  119.575
19382  3799  52.77
07083  6377  144.348
08724  5787  124.077
07010  7676  167.365
08854  6200  96.668
19020  2892  42.017
07054  7368  122.388
07930  7042  106.384
18036  2422  42.079
07202  6063  136.652
07059  6702  98.962
07974  7177  116.794
18034  2967  48.101
07027  6452  137.893
08826  6422  88.763
07821  7234  150.254
07042  7118  158.366
07823  5305  110.241
10977  9494  177.276
19422  799  8.249
07960  6705  111.178
07860  8351  154.653
07036  6162  139.803
08802  4948  95.579
19075  1668  19.18
18020  3578  76.583
07306  6862  156.45
19355  2974  33.482
07826  9515  192.677
11374  9075  179.939
78852  108323  3079.404
19426  1493  17.644
08882  5519  115.54
10310  6878  146.227
19462  1582  14.87
07670  8085  176.558
07931  6217  95.77
07882  5170  105.39
07945  7307  112.712
07076  7730  107.019
98346  160352  4502.252
08512  4964  85.747
88546  115848  3405.604
07701  6820  144.49
07676  8939  164.893
08850  5867  99.283
07067  5981  131.176
07922  7000  114.855
07940  7294  117.216
08846  6369  91.743
18042  4481  79.213
18925  2487  29.501
08559  3463  44.761
18960  1883  23.477
18901  1977  21.367
18052  3218  63.963
18920  3407  47.724
08867  4540  60.635
07078  7595  129.587
07803  8071  120.232
08755  5863  119.173
07002  6766  152.19
18929  2426  29.137
10022  8390  168.165
17111  6868  174.041
08857  6064  122.761
07456  8638  154.812
38117  58051  1649.363
19403  1108  13.249
10001  7286  164.565
07840  7203  127.822
08809  5382  106.615
07063  6823  98.048
18343  5707  115.384
07753  5903  128.951
07924  6697  101.899
07463  9032  159.731
10993  10569  195.614
18103  2908  62.535
12060  15952  361.756
02043  23185  533.407
07438  8828  154.336
19116  3067  43.56
19002  1214  12.927
08501  4177  81.276
18054  1808  22.721
07436  8013  147.83
18938  2654  34.181
08050  7419  140.993
88013  117084  3311.349
08848  4018  58.189
08540  4596  80.253
18914  1439  16.107
07401  8827  160.028
07033  6283  141.58
19130  2865  51.656
33067  67311  1893.098
08804  5016  91.674
07950  7677  123.473
08887  4647  66.182
07760  7522  151.201
07045  7433  129.713
08510  4529  94.484
08805  6008  88.922
07006  8065  132.9
07081  7787  111.078
18017  3220  70.797
07095  5522  125.262
07110  7486  165.602
08550  4291  74.649
19468  2740  30.839
08721  6550  151.686
07720  6006  128.506
07302  6975  156.581
07675  9521  169.742
07728  5322  105.001
07082  7572  131.917
08536  4583  80.206
18074  2166  27.148
18106  2757  55.884
08085  3801  74.158
07863  6060  116.08
08836  6374  92.773
07432  8699  159.048
03825  25756  593.324
08108  3842  64.161
88221  108727  3084.241
08884  5354  105.609
07068  7981  134.714
19454  914  8.468
07834  7458  128.51
27809  24489  615.611
08823  5333  90.183
18064  4051  86.323
18928  2347  29.897
19067  2994  52.526
07921  5998  84.591
19128  2582  24.127
07726  5029  101.908
10011  7766  166.143
08560  3750  64.379
07208  6675  143.607
07470  8317  144.71
08535  4696  94.497
88231  104514  3031.337
19473  1638  21.302
10954  9330  176.701
07876  7671  117.51
08075  4300  63.997
34232  64664  1787.756
08835  6115  85.635
08829  5616  79.785
07430  8839  156.704
07869  7882  131.375
07450  9236  161.984
08558  4653  68.032
30331  47768  1302.524
18051  3019  61.706
07105  6543  148.033
07666  7489  169.82
08534  3793  67.784
10950  10115  196.684
07946  7005  107.986
18055  3671  56.994
07044  8499  140.277
08753  6802  128.471
07070  7191  162.384
88201  105519  2984.458
07028  7022  157.549
18974  2319  27.43
07718  7046  149.678
07738  6771  124.074
66062  66926  1854.617
08859  5921  130.625
08810  5027  100.535
19464  3042  41.729
19465  3265  49.272
08858  5906  88.644
07828  7598  134.947
19106  3413  55.833
08742  6174  127.841
08542  4537  77.936
19135  3549  36.425
10016  7784  165.941
08016  3338  58.852
07731  5282  111.947
07751  6020  114.326
18062  3579  66.959
19444  2048  19.239
03253  26567  655.087
19428  1938  33.008
07422  10023  174.041
07871  8729  154.817
18031  3000  61.304
07001  6176  131.665
07836  7257  112.879
07040  7631  127.324
18964  1102  12.862
90293  151824  4397.805
07052  8161  138.129
13905  10431  264.16
08861  5594  125.179
18334  5647  137.001
18322  5037  107.899
07927  7197  115.623
78342  102786  2918.241
12010  17338  398.413
07060  6923  99.833
18337  9009  182.933
18301  6071  130.837
18977  3307  59.451
07003  6885  158.612
18072  4789  98.573
08816  5542  116.319
08901  5174  113.242
18104  2776  57.355
08817  5566  116.305
02482  21470  483.357
08824  5068  88.048
08648  3639  67.201
08619  3779  75.132
07934  6448  98.25
19118  2091  21.028
07206  6353  142.137
08869  5284  78.547
07086  6926  160.87
10075  8960  169.654
15102  19956  498.484
95051  159793  4675.884
07204  6333  141.237
19038  1675  19.981
08730  5992  127.651
08003  4598  73.235
19401  1371  12.527
18932  1264  11.57
27587  25750  650.745
19440  1227  11.718
46032  39565  1058.335
14770  18857  451.89
07062  7112  102.346
08062  4472  84.792
08527  5103  105.765
19031  1395  15.996
18360  5054  111.925
15044  18706  504.515
01070  19546  424.358
19136  3547  52.089
15003  20674  525.62
08034  4178  68.617
08520  4348  85.607
08638  3771  63.043
07069  6909  101.042
15084  18613  500.652
11510  10349  198.209
08852  4788  85.118
08054  3772  79.428
08035  3963  68.016
27807  25764  658.79
08863  5377  120.896
18940  3228  40.696
18969  1414  16.893
19025  2156  23.27
07039  8005  128.137
07417  8257  152.22
18067  3799  75.414
07878  7480  128.939
19504  3257  50.923
19085  1842  35.598
33331  68344  1928.853
98801  150896  4289.999
08691  4116  78.238
08872  5765  117.822
79780  106705  3126.841
18038  4831  85.688
10024  7616  168.244
08879  5866  129.228
08012  4010  77.554
07866  7866  137.055
07029  6831  155.457
08830  5748  129.08
18966  3411  36.38
88021  118561  3357.97
85342  131950  3849.944
19119  2372  26.402
22936  21556  440.089
18942  2908  41.388
07009  8190  142.661
22314  13259  269.341
07737  7228  152.168
19115  3077  29.372
08081  4648  91.166
19540  4624  78.637
60202  45039  1240.677
05465  27906  612.549
19087  2636  24.756
08052  4116  69.034
08225  7187  146.765
60611  43554  1218.05
19063  3013  55.717
10583  9450  200.145
07457  8015  142.032
10033  7597  175.275
20854  12255  268.646
07724  6193  137.155
07733  6905  127.742
07735  6406  140.721
28211  33683  904.461
07046  7496  127.309
01104  17634  391.671
10280  8119  165.969
08530  3622  44.22
07093  7232  162.366
07748  6921  147.328
07722  6218  116.416
07480  9012  158.005
10312  6031  134.015
07018  6726  151.595
07926  7471  119.78
18963  2796  35.763
08722  6764  150.175
07481  8452  155.837
07405  8339  147.381
10924  10465  211.653
18077  3957  59.686
02908  19988  451.387
08751  7533  137.103
75230  83213  2397.961
80129  98141  2781.874
92106  152019  4352.026
44026  24614  667.836
85340  131961  3811.151
92708  151355  4379.433
07663  7571  176.687
18930  3592  51.191
10597  11639  247.697
46060  39891  1065.974
10019  7539  164.516
19103  2783  52.054
07047  7209  161.161
19001  1936  19.932
07304  6938  156.246
07205  6665  146.218
07980  7179  109.309
08525  4271  60.128
18972  3390  50.662
10028  8689  171.175
98117  156396  4475.864
08088  5636  104.907
18018  3482  70.858
07305  6917  155.28
88121  102456  2891.412
07444  7980  142.073
33624  61276  1698.109
07856  8128  126.341
19125  3264  57.477
15927  16156  414.128
08505  3327  59.005
10708  8447  191.092
07739  6924  145.311
04072  26166  646.504
14221  22113  596.487
19460  2442  28.1
08061  3947  80.456
19090  1872  18.058
14534  18500  495.034
07203  6310  138.961
08880  6134  93.409
08690  4148  72.635
07307  7075  160.911
18088  4166  78.315
98052  155462  4464.495
18092  2738  44.925
07843  8584  126.331
08518  3405  54.779
08904  5403  115.33
07079  7899  129.244
14608  18950  509.251
08010  4176  60.467
07607  7538  175.48
07031  7277  159.265
94005  158249  4633.229
07961  6954  113.936
10014  7666  162.888
24592  25979  614.999
29926  42542  1182.182
07627  8455  179.705
19064  2843  50.962
07801  7862  137.647
20148  13939  300.164
15090  19346  527.839
08048  4470  77.72
85024  131647  3771.816
10010  8045  166.871
07981  7191  119.712
30309  46589  1275.539
33327  68508  1929.753
88263  108613  3178.903
07440  8252  139.206
07102  6675  147.831
18076  2119  26.277
07026  7669  170.667
39503  68018  1935.213
27712  26273  678.012
34105  73789  1914.512
27021  30050  839.038
24477  18950  520.853
07650  7243  167.226
21050  7990  176.012
19046  2450  28.035
85343  133466  3844.238
18353  5082  108.979
08318  5792  108.846
70802  72434  2091.858
07008  5940  132.864
07112  6566  145.786
10913  8865  199.712
12508  11374  224.03
10314  6526  143.62
98072  155942  4474.957
41042  34908  948.355
07423  9016  164.027
11354  9344  184.686
07032  6299  149.797
18080  3737  70.465
18466  6131  153.859
07310  7138  158.222
70596  75337  2182.376
18954  3134  37.503
14701  21214  526.335
07933  7185  112.406
08094  5307  98.072
19525  2531  33.102
21801  12273  260.394
07603  7429  169.545
08514  4757  89.033
19437  745  6.166
07852  7997  123.641
28590  27297  707.559
19127  2285  41.145
17025  7263  181.898
07041  7813  127.893
76504  90435  2600.655
18923  2212  28.836
19512  3549  43.514
07757  6664  141.702
11215  8133  162.304
28269  32847  885.982
30004  47749  1268.693
Time: 10-29-2014 15:00:00
08822  4363  60.11
19095  1795  23.034
08889  5494  74.263
18947  2758  36.902
08825  3963  53.151
07936  7530  123.837
08886  4680  94.691
07901  7393  120.5
07073  7360  162.647
08046  4072  60.943
08865  4499  91.674
07712  5929  132.279
08820  6098  131.833
08876  5386  77.562
08807  5843  82.99
08902  5646  95.836
18976  1895  19.24
07030  7382  159.705
07652  8708  157.931
18015  3413  54.608
08833  5824  78.927
24401  18371  506.992
07066  6087  135.683
19446  340  2.721
08853  4970  70.726
08873  5987  99.879
18951  2506  39.835
18944  2315  26.277
08502  5306  88.288
08831  5145  100.636
10306  7162  141.11
18013  5507  109.655
18902  2704  30.885
07090  6510  138.643
08551  3830  52.362
07014  7301  163.963
08844  6305  74.538
07065  6295  134.012
07830  6830  92.915
08827  5258  102.836
07920  6494  99.864
02760  20982  474.12
07730  6460  141.338
07746  6109  116.106
08840  5746  123.227
19438  1248  13.417
07022  7777  164.695
07080  5977  128.916
07092  7706  108.501
07005  7688  129.299
07662  7575  174.935
08812  6285  92.99
07747  6596  129.972
18045  3765  79.765
07853  7284  101.374
08801  5216  73.247
07832  7448  136.269
18210  5106  106.542
07023  7419  103.72
07677  9309  168.915
48108  33252  926.453
07016  6291  139.848
07825  6816  136.187
08837  5581  122.376
08060  3923  73.24
18040  4635  91.616
07928  7493  119.575
19382  3866  52.77
07083  6443  144.348
08724  5799  124.077
07010  7734  167.365
08854  6415  96.668
19020  2788  42.017
07054  7440  122.388
07930  7050  106.384
18036  2433  42.079
07202  6092  136.652
07059  6855  98.962
07974  7246  116.794
18034  2957  48.101
07027  6491  137.893
08826  6526  88.763
07821  7332  150.254
07042  7210  158.366
07823  5440  110.241
10977  9479  177.276
19422  816  8.249
07960  6825  111.178
07860  8378  154.653
07036  6225  139.803
08802  5060  95.579
19075  1667  19.18
18020  3801  76.583
07306  6869  156.45
19355  3008  33.482
07826  9550  192.677
11374  9499  179.939
78852  108221  3079.404
19426  1484  17.644
08882  5580  115.54
10310  6928  146.227
19462  1656  14.87
07670  8123  176.558
07931  6386  95.77
07882  5315  105.39
07945  7378  112.712
07076  7790  107.019
98346  160372  4502.252
08512  4998  85.747
88546  115850  3405.604
07701  6836  144.49
07676  8951  164.893
08850  5949  99.283
07067  6028  131.176
07922  7079  114.855
07940  7360  117.216
08846  6541  91.743
18042  4655  79.213
18925  2525  29.501
08559  3534  44.761
18960  1919  23.477
18901  1982  21.367
18052  3258  63.963
18920  3391  47.724
08867  4608  60.635
07078  7664  129.587
07803  8075  120.232
08755  5907  119.173
07002  6798  152.19
18929  2472  29.137
10022  8376  168.165
17111  6934  174.041
08857  6134  122.761
07456  8624  154.812
38117  58307  1649.363
19403  1093  13.249
10001  7426  164.565
07840  7270  127.822
08809  5478  106.615
07063  6956  98.048
18343  5840  115.384
07753  5919  128.951
07924  6817  101.899
07463  9070  159.731
10993  10562  195.614
18103  2971  62.535
12060  15937  361.756
02043  23028  533.407
07438  8876  154.336
19116  2912  43.56
19002  1216  12.927
08501  4157  81.276
18054  1818  22.721
07436  8031  147.83
18938  2718  34.181
08050  7411  140.993
88013  116791  3311.349
08848  4006  58.189
08540  4531  80.253
18914  1453  16.107
07401  8829  160.028
07033  6353  141.58
19130  2912  51.656
33067  68001  1893.098
08804  5133  91.674
07950  7712  123.473
08887  4829  66.182
07760  7498  151.201
07045  7475  129.713
08805  6227  88.922
07006  8074  132.9
07081  7865  111.078
18017  3454  70.797
07095  5571  125.262
07110  7514  165.602
08550  4288  74.649
19468  2768  30.839
08721  6558  151.686
07720  6042  128.506
07302  6981  156.581
07675  9538  169.742
07728  5334  105.001
07082  7598  131.917
08536  4606  80.206
18074  2185  27.148
18106  2784  55.884
08085  3784  74.158
07863  6181  116.08
08836  6519  92.773
07432  8702  159.048
03825  25469  593.324
08108  4072  64.161
18039  3817  58.097
88221  108672  3084.241
08884  5365  105.609
07068  8186  134.714
19454  911  8.468
07834  7529  128.51
27809  24093  615.611
08823  5332  90.183
18064  4262  86.323
18928  2413  29.897
19067  2882  52.526
07921  6184  84.591
19128  2648  24.127
07726  5060  101.908
10011  7867  166.143
08560  3661  64.379
07208  6720  143.607
07470  8356  144.71
08535  4680  94.497
88231  104480  3031.337
19473  1624  21.302
10954  9345  176.701
07876  7692  117.51
08075  4318  63.997
34232  64975  1787.756
08835  6269  85.635
08829  5750  79.785
07430  8808  156.704
07869  7908  131.375
07450  9220  161.984
08558  4816  68.032
30331  47848  1302.524
18051  3056  61.706
07105  6577  148.033
07666  7509  169.82
08534  3707  67.784
10950  10184  196.684
07946  7073  107.986
18055  3678  56.994
07044  8575  140.277
08753  6857  128.471
07070  8128  162.384
88201  105555  2984.458
07028  7131  157.549
18974  2352  27.43
07718  7112  149.678
07738  6817  124.074
66062  66651  1854.617
08859  5982  130.625
08810  5046  100.535
19464  3057  41.729
19465  3293  49.272
08858  6034  88.644
07828  7638  134.947
19106  3531  55.833
08742  6486  127.841
08542  4494  77.936
19135  3634  36.425
10016  7833  165.941
08016  3334  58.852
07731  5292  111.947
07751  6084  114.326
18062  3593  66.959
19444  2141  19.239
03253  26336  655.087
19428  1937  33.008
07422  10014  174.041
07871  8759  154.817
18031  3045  61.304
07001  6746  131.665
07836  7313  112.879
07040  7659  127.324
18964  1119  12.862
90293  151480  4397.805
07052  8278  138.129
13905  10431  264.16
08861  5665  125.179
18334  5638  137.001
18322  5034  107.899
07927  7259  115.623
78342  102343  2918.241
12010  17360  398.413
07060  7046  99.833
18337  8999  182.933
18301  6100  130.837
18977  3211  59.451
07003  6919  158.612
18072  4898  98.573
08816  5923  116.319
08901  5244  113.242
18104  2823  57.355
08817  5995  116.305
02482  21389  483.357
08824  5057  88.048
08648  3597  67.201
08619  3656  75.132
07934  6659  98.25
19118  2130  21.028
07206  6394  142.137
08869  5540  78.547
07086  7896  160.87
10075  9110  169.654
15102  19966  498.484
95051  160298  4675.884
07204  6851  141.237
19038  1672  19.981
08730  5979  127.651
08003  4727  73.235
19401  1456  12.527
18932  1305  11.57
27587  25451  650.745
19440  1224  11.718
46032  39315  1058.335
94301  159903  4668.752
14770  18814  451.89
07062  7205  102.346
08062  4505  84.792
08527  5128  105.765
19031  1422  15.996
18360  5373  111.925
15044  18771  504.515
01070  19364  424.358
19136  3417  52.089
15003  20793  525.62
08034  4299  68.617
08520  4879  85.607
08638  3729  63.043
07069  7041  101.042
15084  18674  500.652
11510  11103  198.209
08852  4805  85.118
08054  3706  79.428
08035  4176  68.016
27807  25392  658.79
08863  6101  120.896
18940  3316  40.696
18969  1398  16.893
19025  2176  23.27
07039  8129  128.137
07417  8286  152.22
18067  3917  75.414
07878  7510  128.939
19504  3304  50.923
19085  1851  35.598
33331  69225  1928.853
98801  150462  4289.999
07932  7568  118.717
08691  4675  78.238
08872  6035  117.822
79780  106576  3126.841
18038  4847  85.688
10024  8270  168.244
08879  5913  129.228
08012  4227  77.554
07866  8234  137.055
07029  7678  155.457
08830  6450  129.08
18966  3611  36.38
88021  118970  3357.97
85342  131930  3849.944
19119  2376  26.402
22936  21152  440.089
18942  2885  41.388
07009  8487  142.661
22314  13819  269.341
07737  7573  152.168
19115  3209  29.372
08081  4827  91.166
19540  4627  78.637
60202  45336  1240.677
05465  27967  612.549
19087  2738  24.756
08052  4369  69.034
08225  7309  146.765
60611  43512  1218.05
19063  2997  55.717
10583  9684  200.145
07457  8053  142.032
10033  8798  175.275
20854  13233  268.646
07724  6768  137.155
07733  6994  127.742
07735  6643  140.721
28211  33703  904.461
07046  7583  127.309
01104  18018  391.671
10280  8372  165.969
08530  3695  44.22
07093  7279  162.366
07748  7252  147.328
07722  6249  116.416
07480  9277  158.005
10312  6082  134.015
07018  6988  151.595
07926  7609  119.78
18963  2873  35.763
08722  6775  150.175
07481  8458  155.837
07405  8335  147.381
10924  10587  211.653
18077  3934  59.686
02908  19926  451.387
08751  7581  137.103
75230  83351  2397.961
80129  98320  2781.874
92106  151595  4352.026
44026  24649  667.836
85340  132106  3811.151
92708  150987  4379.433
07663  7610  176.687
18930  3565  51.191
10597  11841  247.697
46060  39594  1065.974
10019  8199  164.516
19103  2895  52.054
07047  7241  161.161
19001  1972  19.932
07304  7382  156.246
07205  6714  146.218
07980  7285  109.309
08525  4404  60.128
18972  3363  50.662
10028  8701  171.175
98117  156943  4475.864
08088  5828  104.907
18018  3654  70.858
07305  7424  155.28
88121  102337  2891.412
07444  8055  142.073
33624  61614  1698.109
07856  8166  126.341
19125  3369  57.477
15927  16119  414.128
08505  3325  59.005
10708  8520  191.092
07739  7329  145.311
04072  25961  646.504
14221  22147  596.487
19460  2437  28.1
08061  3948  80.456
19090  1903  18.058
14534  18470  495.034
07203  6353  138.961
08880  6352  93.409
08690  4152  72.635
07307  7193  160.911
18088  4193  78.315
98052  155945  4464.495
18092  2764  44.925
07843  8588  126.331
08518  3134  54.779
08904  5497  115.33
07079  7968  129.244
14608  18967  509.251
08010  4148  60.467
07607  7556  175.48
07031  7289  159.265
94005  157938  4633.229
07961  7067  113.936
10014  7646  162.888
24592  25657  614.999
29926  42478  1182.182
07627  8481  179.705
19064  2846  50.962
07801  7938  137.647
20148  14510  300.164
15090  19406  527.839
08048  4370  77.72
85024  131739  3771.816
10010  8123  166.871
07981  7312  119.712
30309  46618  1275.539
33327  69284  1929.753
88263  108439  3178.903
07440  8295  139.206
07102  6750  147.831
18076  2129  26.277
07026  7702  170.667
39503  67875  1935.213
27712  26010  678.012
34105  73318  1914.512
27021  30053  839.038
24477  18952  520.853
07650  7284  167.226
21050  8264  176.012
19046  2469  28.035
85343  133495  3844.238
08318  5912  108.846
70802  72359  2091.858
07008  5975  132.864
07112  6535  145.786
10913  8929  199.712
12508  11495  224.03
10314  6501  143.62
98072  156445  4474.957
41042  34942  948.355
07423  9079  164.027
11354  9911  184.686
07032  6291  149.797
18080  3724  70.465
18466  6139  153.859
07310  7166  158.222
70596  75469  2182.376
18954  3246  37.503
14701  21198  526.335
07933  7276  112.406
08094  5445  98.072
19525  2566  33.102
21801  12329  260.394
07603  7437  169.545
08514  4732  89.033
19437  744  6.166
07852  8066  123.641
28590  26950  707.559
19127  2222  41.145
17025  7199  181.898
07041  7887  127.893
76504  90437  2600.655
18923  2259  28.836
19512  3605  43.514
07757  6623  141.702
11215  8259  162.304
28269  32824  885.982
30004  47820  1268.693
Time: 10-29-2014 15:30:00
08822  4420  60.11
19095  1853  23.034
08889  5494  74.263
18947  2800  36.902
08825  4003  53.151
07936  7557  123.837
08886  4739  94.691
07901  7354  120.5
07073  7369  162.647
08046  4229  60.943
08865  4543  91.674
08820  6073  131.833
08876  5311  77.562
08807  5783  82.99
08902  5682  95.836
18976  1903  19.24
07030  7419  159.705
07652  8895  157.931
18015  3442  54.608
08833  5807  78.927
24401  18397  506.992
07066  6048  135.683
19446  343  2.721
08853  4939  70.726
08873  6001  99.879
18951  2525  39.835
18944  2333  26.277
08502  5328  88.288
08831  5183  100.636
10306  7132  141.11
18013  5558  109.655
18902  2768  30.885
07090  6482  138.643
08551  3895  52.362
07014  7339  163.963
08844  6332  74.538
07065  6251  134.012
07830  6777  92.915
08827  5359  102.836
07920  6449  99.864
02760  20969  474.12
07730  6430  141.338
07746  6127  116.106
08840  5714  123.227
19438  1243  13.417
07022  7714  164.695
07080  5959  128.916
07092  7719  108.501
07005  7669  129.299
07662  7584  174.935
08812  6235  92.99
07747  6572  129.972
18045  3747  79.765
07853  7238  101.374
08801  5238  73.247
07832  7522  136.269
18210  5094  106.542
07023  7439  103.72
07677  9522  168.915
48108  33173  926.453
07016  6238  139.848
07825  6855  136.187
08837  5538  122.376
08060  3984  73.24
18040  4487  91.616
07928  7482  119.575
19382  3995  52.77
07083  6411  144.348
08724  5815  124.077
07010  7735  167.365
08854  6349  96.668
19020  2859  42.017
07054  7411  122.388
07930  7009  106.384
18036  2459  42.079
07202  6069  136.652
07059  6802  98.962
07974  7220  116.794
18034  2998  48.101
07027  6461  137.893
08826  6516  88.763
07821  7381  150.254
07042  7204  158.366
07823  5506  110.241
10977  9590  177.276
19422  857  8.249
07960  6772  111.178
07860  8461  154.653
07036  6165  139.803
08802  5118  95.579
19075  1734  19.18
18020  3779  76.583
07306  6847  156.45
19355  3142  33.482
07826  9544  192.677
11374  10025  179.939
78852  107706  3079.404
19426  1505  17.644
08882  5566  115.54
10310  6928  146.227
19462  1746  14.87
07670  8195  176.558
07931  6346  95.77
07882  5379  105.39
07945  7339  112.712
07076  7794  107.019
98346  160321  4502.252
08512  5005  85.747
88546  115596  3405.604
07701  6821  144.49
07676  9164  164.893
08850  5942  99.283
07067  5988  131.176
07922  7026  114.855
07940  7338  117.216
08846  6476  91.743
18042  4690  79.213
18925  2566  29.501
08559  3569  44.761
18960  1915  23.477
18901  2025  21.367
18052  3186  63.963
18920  3493  47.724
08867  4641  60.635
07078  7800  129.587
07803  8112  120.232
08755  5911  119.173
07002  6822  152.19
18929  2513  29.137
10022  8469  168.165
17111  7056  174.041
08857  6111  122.761
07456  8650  154.812
38117  58251  1649.363
19403  1119  13.249
10001  7341  164.565
07840  7376  127.822
08809  5593  106.615
07063  6857  98.048
18343  5880  115.384
07753  5931  128.951
07924  6756  101.899
07463  9098  159.731
10993  10697  195.614
18103  2929  62.535
12060  15738  361.756
02043  22417  533.407
07438  8869  154.336
19116  3075  43.56
19002  1272  12.927
08501  4221  81.276
18054  1840  22.721
07436  8018  147.83
18938  2755  34.181
08050  7434  140.993
88013  116983  3311.349
08848  4132  58.189
08540  4589  80.253
18914  1466  16.107
07401  8862  160.028
07033  6304  141.58
19130  2851  51.656
33067  68783  1893.098
08804  5171  91.674
07950  7694  123.473
08887  4797  66.182
07760  7568  151.201
07045  7454  129.713
08510  4555  94.484
08805  6160  88.922
07006  8205  132.9
07081  7888  111.078
18017  3432  70.797
07095  5519  125.262
07110  7569  165.602
08550  4306  74.649
19468  2739  30.839
08721  6572  151.686
07720  6090  128.506
07302  7067  156.581
07675  9845  169.742
07728  5359  105.001
07082  7590  131.917
08536  4617  80.206
18074  2216  27.148
18106  2800  55.884
08085  3873  74.158
07863  6234  116.08
08836  6469  92.773
07432  8734  159.048
03825  25369  593.324
08108  4015  64.161
18039  3947  58.097
88221  108773  3084.241
08884  5371  105.609
07068  8107  134.714
19454  948  8.468
07834  7508  128.51
27809  23759  615.611
08823  5360  90.183
18064  4339  86.323
18928  2449  29.897
19067  2906  52.526
07921  6117  84.591
19128  2751  24.127
07726  5086  101.908
10011  7947  166.143
08560  3703  64.379
07208  6643  143.607
07470  8392  144.71
08535  4675  94.497
88231  104456  3031.337
19473  1692  21.302
10954  9442  176.701
07876  7655  117.51
08075  4417  63.997
34232  65783  1787.756
08835  6215  85.635
08829  5752  79.785
07430  8851  156.704
07869  7909  131.375
07450  9265  161.984
08558  4784  68.032
30331  47858  1302.524
18051  3054  61.706
07105  6549  148.033
07666  7511  169.82
08534  3731  67.784
10950  10264  196.684
07946  7013  107.986
18055  3675  56.994
07044  8544  140.277
08753  6823  128.471
07070  7257  162.384
88201  105563  2984.458
07028  7123  157.549
18974  2355  27.43
07718  7075  149.678
07738  6830  124.074
66062  66551  1854.617
08859  5949  130.625
08810  5024  100.535
19464  3055  41.729
19465  3326  49.272
08858  6047  88.644
07828  7760  134.947
19106  3525  55.833
08742  6193  127.841
08542  4582  77.936
19135  3651  36.425
10016  7887  165.941
08016  3323  58.852
07731  5317  111.947
07751  6088  114.326
18062  3605  66.959
19444  2194  19.239
03253  26225  655.087
19428  1993  33.008
07422  10080  174.041
